name,address,url,latitude,longitude,source_file,category
東陽東地区集会所,東京都江東区東陽4-11-1,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,35.67239,139.818843,131083_001_public_facility.csv,その他
亀戸西地区集会所,東京都江東区亀戸3-41-8,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,35.704849,139.822964,131083_001_public_facility.csv,その他
亀戸北地区集会所,東京都江東区亀戸4-21-18,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,35.702447,139.826075,131083_001_public_facility.csv,その他
亀戸南地区集会所,東京都江東区亀戸7-56-3,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,35.696265,139.83516,131083_001_public_facility.csv,その他
亀戸水神地区集会所,東京都江東区亀戸8-27-5,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,35.701781,139.833921,131083_001_public_facility.csv,その他
亀戸東地区集会所,東京都江東区亀戸9-34-1-135,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,35.699359,139.840646,131083_001_public_facility.csv,その他
大島中央地区集会所,東京都江東区大島5-12-14,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,35.688757,139.833344,131083_001_public_facility.csv,その他
大島地区集会所,東京都江東区大島7-16-4,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,35.69256,139.838962,131083_001_public_facility.csv,その他
大島東地区集会所,東京都江東区大島7-29-4,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,35.694248,139.842884,131083_001_public_facility.csv,その他
北砂中央地区集会所,東京都江東区北砂3-31-4,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,35.679872,139.828433,131083_001_public_facility.csv,その他
北砂地区集会所,東京都江東区北砂4-20-13,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,35.67745,139.83223,131083_001_public_facility.csv,その他
亀高地区集会所,東京都江東区北砂6-26-7,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,35.681572,139.838388,131083_001_public_facility.csv,その他
東砂北地区集会所,東京都江東区東砂3-17-17,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,35.68143,139.84216,131083_001_public_facility.csv,その他
南砂北地区集会所,東京都江東区南砂1-4-24,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,35.679722,139.821087,131083_001_public_facility.csv,その他
東砂南地区集会所,東京都江東区東砂6-19-9,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,35.674504,139.841341,131083_001_public_facility.csv,その他
東砂西地区集会所,東京都江東区東砂7-5-1,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,35.670618,139.839835,131083_001_public_facility.csv,その他
南砂西地区集会所,東京都江東区南砂4-3-22,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,35.674162,139.827373,131083_001_public_facility.csv,その他
白河出張所,東京都江東区白河1-3-28深川江戸資料館内,https://www.city.koto.lg.jp/060305/kurashi/jumin/shutcho/7122.html,35.68095,139.800612,131083_001_public_facility.csv,市役所・役場
富岡出張所,東京都江東区富岡1-16-12,https://www.city.koto.lg.jp/060305/kurashi/jumin/shutcho/7122.html,35.671785,139.798591,131083_001_public_facility.csv,市役所・役場
小松橋出張所,東京都江東区扇橋2-1-5,https://www.city.koto.lg.jp/060305/kurashi/jumin/shutcho/7122.html,35.682694,139.814281,131083_001_public_facility.csv,市役所・役場
亀戸出張所,東京都江東区亀戸2-19-1カメリアプラザ1階,https://www.city.koto.lg.jp/060305/kurashi/jumin/shutcho/7122.html,35.697633,139.824556,131083_001_public_facility.csv,市役所・役場
大島出張所,東京都江東区大島4-5-1総合区民センター2階,https://www.city.koto.lg.jp/060305/kurashi/jumin/shutcho/7122.html,35.689145,139.826996,131083_001_public_facility.csv,市役所・役場
砂町出張所,東京都江東区北砂4-7-3,https://www.city.koto.lg.jp/060305/kurashi/jumin/shutcho/7122.html,35.677468,139.828457,131083_001_public_facility.csv,市役所・役場
南砂出張所,東京都江東区南砂6-8-3,https://www.city.koto.lg.jp/060305/kurashi/jumin/shutcho/7122.html,35.671228,139.834852,131083_001_public_facility.csv,市役所・役場
富岡区民館,東京都江東区富岡1-16-12,https://www.city.koto.lg.jp/060305/kurashi/komyunitei/chiiki/7683.html,35.671785,139.798591,131083_001_public_facility.csv,その他
枝川区民館,東京都江東区枝川3-6-16,https://www.city.koto.lg.jp/060305/kurashi/komyunitei/chiiki/7683.html,35.658523,139.810294,131083_001_public_facility.csv,その他
小松橋区民館,東京都江東区扇橋2-1-5,https://www.city.koto.lg.jp/060305/kurashi/komyunitei/chiiki/7683.html,35.682694,139.814281,131083_001_public_facility.csv,その他
東陽区民館,東京都江東区東陽3-1-2,https://www.city.koto.lg.jp/060305/kurashi/komyunitei/chiiki/7683.html,35.668629,139.808576,131083_001_public_facility.csv,その他
砂町区民館,東京都江東区北砂4-7-3,https://www.city.koto.lg.jp/060305/kurashi/komyunitei/chiiki/7683.html,35.677468,139.828457,131083_001_public_facility.csv,その他
南砂区民館,東京都江東区南砂6-8-3,https://www.city.koto.lg.jp/060305/kurashi/komyunitei/chiiki/7683.html,35.671228,139.834852,131083_001_public_facility.csv,その他
塩浜福祉園,東京都江東区塩浜2-5-20塩浜福祉プラザ1階,https://www.city.koto.lg.jp/221015/fukushi/shogaisha/shisetsu/shokai/6804.html,35.662029,139.80537,131083_001_public_facility.csv,福祉施設
東砂福祉園,東京都江東区東砂3-30-6東砂福祉プラザ1・2階,https://www.city.koto.lg.jp/221015/fukushi/shogaisha/shisetsu/shokai/6805.html,35.681241,139.845344,131083_001_public_facility.csv,福祉施設
亀戸福祉園,東京都江東区亀戸9-6-29,https://www.city.koto.lg.jp/221015/fukushi/shogaisha/shisetsu/shokai/6806.html,35.696478,139.841716,131083_001_public_facility.csv,福祉施設
あすなろ作業所,東京都江東区東砂3-30-6東砂福祉プラザ2・3階,https://www.city.koto.lg.jp/221015/fukushi/shogaisha/shisetsu/shokai/6807.html,35.681241,139.845344,131083_001_public_facility.csv,福祉施設
第二あすなろ作業所,東京都江東区毛利2-1-14,https://www.city.koto.lg.jp/221015/fukushi/shogaisha/shisetsu/shokai/6808.html,35.690709,139.816524,131083_001_public_facility.csv,その他
こども発達センター,東京都江東区塩浜2-5-20塩浜福祉プラザ1階,https://www.city.koto.lg.jp/221015/fukushi/shogaisha/shisetsu/shokai/6016.html,35.662029,139.80537,131083_001_public_facility.csv,コミュニティセンター
こども発達亀戸センター,東京都江東区亀戸1-24-6-2階,https://www.city.koto.lg.jp/221015/fukushi/shogaisha/shisetsu/shokai/6016.html,35.694839,139.82428,131083_001_public_facility.csv,コミュニティセンター
障害者福祉センター,東京都江東区扇橋3-7-2,https://www.city.koto.lg.jp/221015/fukushi/shogaisha/shisetsu/shokai/6803.html,35.682902,139.820303,131083_001_public_facility.csv,コミュニティセンター
リバーハウス東砂,東京都江東区東砂3-30-6東砂福祉プラザ4階,https://www.city.koto.lg.jp/221015/fukushi/shogaisha/shisetsu/shokai/6812.html,35.681241,139.845344,131083_001_public_facility.csv,福祉施設
古石場福祉会館,東京都江東区古石場1-11-11,https://www.city.koto.lg.jp/211101/fukushi/koresha/ikigai/kero/6667.html,35.669262,139.794668,131083_001_public_facility.csv,コミュニティセンター
塩浜福祉会館,東京都江東区塩浜2-5-20,https://www.city.koto.lg.jp/211101/fukushi/koresha/ikigai/kero/6667.html,35.661932,139.805383,131083_001_public_facility.csv,コミュニティセンター
千田福祉会館,東京都江東区千田21-18,https://www.city.koto.lg.jp/211101/fukushi/koresha/ikigai/kero/6667.html,35.681019,139.816518,131083_001_public_facility.csv,コミュニティセンター
東陽福祉会館,東京都江東区東陽6-2-17,https://www.city.koto.lg.jp/211101/fukushi/koresha/ikigai/kero/6667.html,35.674728,139.812491,131083_001_public_facility.csv,コミュニティセンター
亀戸福祉会館,東京都江東区亀戸1-24-6,https://www.city.koto.lg.jp/211101/fukushi/koresha/ikigai/kero/6667.html,35.694645,139.824062,131083_001_public_facility.csv,コミュニティセンター
大島福祉会館,東京都江東区大島4-5-1,https://www.city.koto.lg.jp/211101/fukushi/koresha/ikigai/kero/6667.html,35.689093,139.826864,131083_001_public_facility.csv,コミュニティセンター
東砂福祉会館,東京都江東区東砂7-15-3,https://www.city.koto.lg.jp/211101/fukushi/koresha/ikigai/kero/6667.html,35.674251,139.839988,131083_001_public_facility.csv,コミュニティセンター
深川老人福祉センター,東京都江東区平野1-2-3,https://www.city.koto.lg.jp/211101/fukushi/koresha/ikigai/kero/6678.html,35.678466,139.798593,131083_001_public_facility.csv,コミュニティセンター
深川老人福祉センター森下分館,東京都江東区森下5-11-1,https://www.city.koto.lg.jp/211101/fukushi/koresha/ikigai/kero/6678.html,35.68483,139.808898,131083_001_public_facility.csv,コミュニティセンター
城東老人福祉センター,東京都江東区北砂4-20-12,https://www.city.koto.lg.jp/211101/fukushi/koresha/ikigai/kero/6678.html,35.677503,139.831953,131083_001_public_facility.csv,コミュニティセンター
亀戸老人福祉センター,東京都江東区亀戸9-33-2-101,https://www.city.koto.lg.jp/211101/fukushi/koresha/ikigai/kero/6678.html,35.699173,139.841995,131083_001_public_facility.csv,コミュニティセンター
児童・高齢者総合施設,東京都江東区東雲1-9-46,https://www.city.koto.lg.jp/211101/fukushi/koresha/ikigai/kero/58716.html,35.649148,139.803428,131083_001_public_facility.csv,高齢者施設
多機能ホーム新砂,東京都江東区新砂3-3-11,https://www.city.koto.lg.jp/212105/fukushi/kaigohoken/service/kakushisetsu/56957.html,35.666682,139.832897,131083_001_public_facility.csv,その他
グループホーム新砂,東京都江東区新砂3-3-11,https://www.city.koto.lg.jp/fukushi/koresha/jigyosha/koresha/index.html,35.666682,139.832897,131083_001_public_facility.csv,その他
シルバーステイ,東京都江東区新砂3-3-11,https://www.city.koto.lg.jp/211103/fukushi/koresha/service/jisshi/67944.html,35.666682,139.832897,131083_001_public_facility.csv,その他
高齢者総合福祉センター,東京都江東区東陽6-2-17,,35.674933,139.812389,131083_001_public_facility.csv,コミュニティセンター
枝川高齢者在宅サービスセンター,東京都江東区枝川1-8-15,https://www.city.koto.lg.jp/shisetsuannai/kenkou/koreshashisetsu/zaitakuservice/index.html,35.657715,139.802461,131083_001_public_facility.csv,コミュニティセンター
江東区環境学習情報館,東京都江東区潮見1-29-7,https://www.city.koto.lg.jp/spot/ecoruku.html,35.655819,139.811642,131083_001_public_facility.csv,学校・教育施設
江東区立清澄二丁目公園,東京都江東区清澄2-11-5,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.682615,139.796194,131083_001_public_facility.csv,公園
江東区立八名川公園,東京都江東区新大橋3-1-18,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.686387,139.795732,131083_001_public_facility.csv,公園
江東区立森下公園,東京都江東区森下2-5-16,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.686451,139.799405,131083_001_public_facility.csv,公園
江東区立五間堀公園,東京都江東区森下2-30-7,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.689429,139.798448,131083_001_public_facility.csv,公園
江東区立高森公園,東京都江東区森下3-13-9,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.684789,139.802534,131083_001_public_facility.csv,公園
江東区立福富川公園,東京都江東区平野2-15先；平野3-3先；平野3-9先,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.677882,139.804491,131083_001_public_facility.csv,公園
江東区立平野四丁目公園,東京都江東区平野4-5-1先,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.677702,139.809977,131083_001_public_facility.csv,公園
江東区立白河一丁目公園,東京都江東区白河1-5-4,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.683196,139.800774,131083_001_public_facility.csv,公園
江東区立白河三丁目水辺公園,東京都江東区白河3-18-17,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.683732,139.803953,131083_001_public_facility.csv,公園
江東区立元加賀公園,東京都江東区白河4-3-27,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.681868,139.80861,131083_001_public_facility.csv,公園
江東区立佐賀町公園,東京都江東区佐賀1-15-5,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.676845,139.791442,131083_001_public_facility.csv,公園
江東区立中の堀公園,東京都江東区佐賀2-8-26,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.679534,139.792166,131083_001_public_facility.csv,公園
江東区立永代公園,東京都江東区永代1-1-2；永代1-7-8,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.67394,139.7888,131083_001_public_facility.csv,公園
江東区立亀堀公園,東京都江東区深川1-6-38,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.677245,139.794883,131083_001_public_facility.csv,公園
江東区立武田堀公園,東京都江東区冬木1-12；冬木6-23,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.673291,139.801106,131083_001_public_facility.csv,公園
江東区立臨海公園,東京都江東区門前仲町1-1-1,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.671883,139.792593,131083_001_public_facility.csv,公園
江東区立油堀川公園,東京都江東区門前仲町1-20-1先,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.674034,139.795477,131083_001_public_facility.csv,公園
江東区立深川公園,東京都江東区富岡1-14-10；富岡1-16-10；富岡1-17-9,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.67286,139.797461,131083_001_public_facility.csv,公園
江東区立牡丹町公園,東京都江東区牡丹2-1-2,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.669686,139.79525,131083_001_public_facility.csv,公園
江東区立古石場川親水公園,東京都江東区牡丹2-10先；古石場3-12先,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.670568,139.79491,131083_001_public_facility.csv,公園
江東区立古石場三丁目公園,東京都江東区古石場3-1-4,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.665043,139.801481,131083_001_public_facility.csv,公園
江東区立越中島公園,東京都江東区越中島1-3-23,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.67044,139.78897,131083_001_public_facility.csv,公園
江東区立中の島公園,東京都江東区越中島1-3-26先,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.667755,139.788797,131083_001_public_facility.csv,公園
江東区立調練橋公園,東京都江東区越中島2-16-13；越中島3-7-17,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.667559,139.79627,131083_001_public_facility.csv,公園
江東区立浜園公園,東京都江東区塩浜1-4-4,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.661873,139.802147,131083_001_public_facility.csv,公園
江東区立塩浜一丁目公園,東京都江東区塩浜1-5-5,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.659623,139.8015,131083_001_public_facility.csv,公園
江東区立塩浜公園,東京都江東区塩浜2-10-14,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.664077,139.809035,131083_001_public_facility.csv,公園
江東区立塩浜二丁目第二公園,東京都江東区塩浜2-17-8,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.662334,139.810187,131083_001_public_facility.csv,公園
江東区立しおかぜ橋塩浜公園,東京都江東区塩浜2-18-4,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.66209,139.81105,131083_001_public_facility.csv,公園
江東区立塩浜二丁目公園,東京都江東区塩浜2-25-16,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.664635,139.814965,131083_001_public_facility.csv,公園
江東区立枝川一丁目公園,東京都江東区枝川1-6-19,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.657347,139.803445,131083_001_public_facility.csv,公園
江東区立朝凪公園,東京都江東区枝川1-8-5,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.65794,139.80225,131083_001_public_facility.csv,公園
江東区立枝川三丁目公園,東京都江東区枝川3-3-5,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.659038,139.808361,131083_001_public_facility.csv,公園
江東区立暁橋公園,東京都江東区枝川3-8-30；枝川3-11-9,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.660031,139.813285,131083_001_public_facility.csv,公園
江東区立豊洲一丁目第二公園,東京都江東区豊洲1-2-1,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.659722,139.792242,131083_001_public_facility.csv,公園
江東区立豊洲一丁目公園,東京都江東区豊洲1-3-15,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.661627,139.793543,131083_001_public_facility.csv,公園
江東区立豊洲公園,東京都江東区豊洲2-3-6,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.653427,139.793231,131083_001_public_facility.csv,公園
江東区立豊洲三丁目公園,東京都江東区豊洲3-5-11,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.657714,139.796816,131083_001_public_facility.csv,公園
江東区立豊洲四丁目第二公園,東京都江東区豊洲4-3-3,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.654534,139.79777,131083_001_public_facility.csv,公園
江東区立豊洲四丁目公園,東京都江東区豊洲4-5-24先；豊洲4-5-30先,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.654931,139.798387,131083_001_public_facility.csv,公園
江東区立豊洲五丁目公園,東京都江東区豊洲5-3-1,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.65286,139.795396,131083_001_public_facility.csv,公園
江東区立豊洲ぐるり公園,東京都江東区豊洲6-1先；豊洲5-1先,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.640426,139.778968,131083_001_public_facility.csv,公園
江東区立豊洲六丁目第二公園,東京都江東区豊洲6-2-1,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.650463,139.792703,131083_001_public_facility.csv,公園
江東区立豊洲六丁目公園,東京都江東区豊洲6-2-35,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.646396,139.791688,131083_001_public_facility.csv,公園
江東区立東雲緑道公園,東京都江東区東雲1-7-4,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.647035,139.800294,131083_001_public_facility.csv,公園
江東区立東雲水辺公園,東京都江東区東雲1-9-58先；辰巳1-1先,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.64577,139.8065,131083_001_public_facility.csv,公園
江東区立東雲公園,東京都江東区東雲2-4-17,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.643087,139.79844,131083_001_public_facility.csv,公園
江東区立東雲二丁目公園,東京都江東区東雲2-7-6,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.64335,139.80394,131083_001_public_facility.csv,公園
江東区立東雲駅前公園,東京都江東区東雲2-8-4,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.640946,139.805499,131083_001_public_facility.csv,公園
江東区立辰巳公園,東京都江東区辰巳1-10,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.647059,139.809981,131083_001_public_facility.csv,公園
江東区立潮見運動公園,東京都江東区潮見1-1-1,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.655271,139.809575,131083_001_public_facility.csv,公園
江東区立潮見さざなみ公園,東京都江東区潮見1-29-24,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.655297,139.814737,131083_001_public_facility.csv,公園
江東区立千石運動公園,東京都江東区千石1-5-28,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.677417,139.812935,131083_001_public_facility.csv,公園
江東区立千石公園,東京都江東区千石2-7-4,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.679399,139.815496,131083_001_public_facility.csv,公園
江東区立川南公園,東京都江東区千石2-9-22,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.67907,139.817135,131083_001_public_facility.csv,公園
江東区立千石二丁目公園,東京都江東区千石2-11-1,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.678052,139.816309,131083_001_public_facility.csv,公園
江東区立扇橋公園,東京都江東区石島18-23,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.680793,139.811962,131083_001_public_facility.csv,公園
江東区立川南海辺公園,東京都江東区海辺1-3,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.68009,139.817645,131083_001_public_facility.csv,公園
江東区立扇橋一丁目公園,東京都江東区扇橋1-21-28,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.683998,139.811436,131083_001_public_facility.csv,公園
江東区立江東公園,東京都江東区扇橋2-22-2；千田16-5；千田17-5,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.682742,139.816374,131083_001_public_facility.csv,公園
江東区立三島橋公園,東京都江東区扇橋3-7-16,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.683155,139.820525,131083_001_public_facility.csv,公園
江東区立扇橋三丁目公園,東京都江東区扇橋3-20-11,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.68399,139.818684,131083_001_public_facility.csv,公園
江東区立横十間川親水公園,東京都江東区扇橋3-22-9先；東陽6-1先,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.68403,139.82066,131083_001_public_facility.csv,公園
江東区立扇橋河川公園,東京都江東区猿江1-5-18,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.684691,139.812727,131083_001_public_facility.csv,公園
江東区立猿江一丁目公園,東京都江東区猿江1-11-5,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.686373,139.81282,131083_001_public_facility.csv,公園
江東区立猿江二丁目公園,東京都江東区猿江2-3-10,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.685842,139.8151,131083_001_public_facility.csv,公園
江東区立住吉一丁目公園,東京都江東区住吉1-8-13,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.687436,139.811488,131083_001_public_facility.csv,公園
江東区立住利公園,東京都江東区住吉1-19-20,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.690076,139.812638,131083_001_public_facility.csv,公園
江東区立竪川親水公園,東京都江東区毛利2-10先；毛利2-11先,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.693226,139.817817,131083_001_public_facility.csv,公園
江東区立木場二丁目公園,東京都江東区木場2-11-11,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.670428,139.804224,131083_001_public_facility.csv,公園
江東区立木場親水公園,東京都江東区木場2-20先；木場3-14先；木場3-17先,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.672323,139.805042,131083_001_public_facility.csv,公園
江東区立木場三丁目公園,東京都江東区木場3-6-9,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.67421,139.80422,131083_001_public_facility.csv,公園
江東区立平久公園,東京都江東区木場6-4-18,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.6669,139.807557,131083_001_public_facility.csv,公園
江東区立東陽一丁目第一公園,東京都江東区東陽1-5-5,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.66712,139.808561,131083_001_public_facility.csv,公園
江東区立洲崎川緑道公園,東京都江東区東陽1-10-9先；東陽2-5-6,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.668744,139.81124,131083_001_public_facility.csv,公園
江東区立東陽一丁目第二公園,東京都江東区東陽1-39-8,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.665974,139.812605,131083_001_public_facility.csv,公園
江東区立東陽公園,東京都江東区東陽3-27-27,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.669888,139.815876,131083_001_public_facility.csv,公園
江東区立東陽五丁目公園,東京都江東区東陽5-29-39,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.672684,139.813407,131083_001_public_facility.csv,公園
江東区立豊住公園,東京都江東区東陽6-1-13,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.674504,139.811538,131083_001_public_facility.csv,公園
江東区立竪川河川敷公園,東京都江東区亀戸1-1先；亀戸9-12先,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.69393,139.82987,131083_001_public_facility.csv,公園
江東区立亀戸西公園,東京都江東区亀戸1-9-5,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.695731,139.822603,131083_001_public_facility.csv,公園
江東区立竪川第一公園,東京都江東区亀戸1-15-10,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.693952,139.822469,131083_001_public_facility.csv,公園
江東区立亀戸公園,東京都江東区亀戸1-22-11,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.695528,139.824045,131083_001_public_facility.csv,公園
江東区立亀戸水上公園,東京都江東区亀戸2-1-3先,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.69761,139.81951,131083_001_public_facility.csv,公園
江東区立文泉公園,東京都江東区亀戸2-4-13,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.698258,139.822065,131083_001_public_facility.csv,公園
江東区立亀戸駅前公園,東京都江東区亀戸2-21-9,https://www.city.koto.lg.jp/shisetsuannai/kokyo/koen/kuritsukoen/index.html,35.697928,139.824871,131083_001_public_facility.csv,公園
